CASEID,MARITAL,AGEWED,DIVORCE,WIDOWED
32282,1, 0,2,9
32283,5, 0,0,0
32284,2, 0,1,0
32285,3,21,0,2
32286,5, 0,0,0
32287,1, 0,2,2
32288,2,17,1,0
32289,5, 0,0,0
32290,3,21,0,2
32291,1,35,2,9
32292,1,22,2,2
32293,3,17,0,2
32294,3,27,0,2
32295,1, 0,2,2
32296,1, 0,2,2
32297,1,17,2,2
32298,1, 0,2,2
32299,1,18,2,2
32300,2, 0,2,0
32301,1,18,2,2
32302,4, 0,0,2
32303,1,26,2,2
32304,2,16,2,0
32305,1, 0,2,2
32306,1, 0,2,9
32307,1, 0,1,2
32308,3,18,0,2
32309,2, 0,2,0
32310,1,20,2,2
32311,2,25,2,0
32312,1,21,1,2
32313,3,27,0,2
32314,4, 0,0,2
32315,1, 0,2,2
32316,5, 0,0,0
32317,5, 0,0,0
32318,5, 0,0,0
32319,2,24,1,0
32320,1, 0,2,2
32321,4, 0,0,2
32322,1,24,2,9
32323,1, 0,2,2
32324,1, 0,2,2
32325,1, 0,1,2
32326,1, 0,2,2
32327,2, 0,1,0
32328,5, 0,0,0
32329,3,21,0,9
32330,3,24,0,2
32331,4, 0,0,1
32332,2,21,2,0
32333,5, 0,0,0
32334,2,27,1,0
32335,3, 0,0,2
32336,5, 0,0,0
32337,1, 0,2,2
32338,1,27,1,2
32339,1,21,1,2
32340,3, 0,0,2
32341,1, 0,1,2
32342,2,19,2,0
32343,3, 0,0,2
32344,1, 0,1,2
32345,5, 0,0,0
32346,5, 0,0,0
32347,5, 0,0,0
32348,1, 0,1,2
32349,5, 0,0,0
32350,3,24,0,2
32351,3,24,0,2
32352,1,34,2,2
32353,4, 0,0,2
32354,1, 0,2,2
32355,5, 0,0,0
32356,1,21,2,2
32357,5, 0,0,0
32358,1, 0,2,2
32359,1, 0,2,2
32360,1, 0,2,2
32361,5, 0,0,0
32362,2,22,2,0
32363,1,20,2,2
32364,4,20,0,2
32365,1, 0,2,2
32366,5, 0,0,0
32367,1, 0,2,2
32368,3, 0,0,2
32369,3, 0,0,2
32370,3, 0,0,2
32371,5, 0,0,0
32372,3, 0,0,2
32373,5, 0,0,0
32374,5, 0,0,0
32375,1,23,2,2
32376,1, 0,1,2
32377,1, 0,2,1
32378,3, 0,0,2
32379,5, 0,0,0
32380,5, 0,0,0
32381,1, 0,2,2
32382,5, 0,0,0
32383,3, 0,0,2
32384,1, 0,1,2
32385,4, 0,0,2
32386,4, 0,0,2
32387,4, 0,0,2
32388,5, 0,0,0
32389,4, 0,0,2
32390,4, 0,0,2
32391,5, 0,0,0
32392,3, 0,0,2
32393,5, 0,0,0
32394,3, 0,0,2
32395,3, 0,0,1
32396,5, 0,0,0
32397,1, 0,2,2
32398,5, 0,0,0
32399,1, 0,1,2
32400,5, 0,0,0
32401,3, 0,0,2
32402,1, 0,2,2
32403,5, 0,0,0
32404,1, 0,2,2
32405,5, 0,0,0
32406,5, 0,0,0
32407,1, 0,2,9
32408,5, 0,0,0
32409,5, 0,0,0
32410,5, 0,0,0
32411,1, 0,2,2
32412,2, 0,2,0
32413,3, 0,0,2
32414,5, 0,0,0
32415,5, 0,0,0
32416,3, 0,0,2
32417,5, 0,0,0
32418,4, 0,0,1
32419,1, 0,2,2
32420,5, 0,0,0
32421,5, 0,0,0
32422,3, 0,0,9
32423,3, 0,0,2
32424,5, 0,0,0
32425,5, 0,0,0
32426,1, 0,2,2
32427,5, 0,0,0
32428,5, 0,0,0
32429,1, 0,1,2
32430,3, 0,0,2
32431,5, 0,0,0
32432,1, 0,2,2
32433,1, 0,2,2
32434,5, 0,0,0
32435,5, 0,0,0
32436,5, 0,0,0
32437,5, 0,0,0
32438,5, 0,0,0
32439,5, 0,0,0
32440,5, 0,0,0
32441,1, 0,2,2
32442,5, 0,0,0
32443,1, 0,2,2
32444,1, 0,2,2
32445,3, 0,0,2
32446,1, 0,2,2
32447,5, 0,0,0
32448,2, 0,2,0
32449,1, 0,2,2
32450,2, 0,2,0
32451,4, 0,0,2
32452,5, 0,0,0
32453,1, 0,2,2
32454,5, 0,0,0
32455,5, 0,0,0
32456,3, 0,0,2
32457,3, 0,0,2
32458,1, 0,2,2
32459,5, 0,0,0
32460,5, 0,0,0
32461,3, 0,0,2
32462,5, 0,0,0
32463,5, 0,0,0
32464,1, 0,2,9
32465,1, 0,1,2
32466,1, 0,1,1
32467,1, 0,2,2
32468,3, 0,0,2
32469,1, 0,2,2
32470,1, 0,2,2
32471,5, 0,0,0
32472,1, 0,2,2
32473,5, 0,0,0
32474,1, 0,2,2
32475,4, 0,0,2
32476,1, 0,2,2
32477,3, 0,0,2
32478,4, 0,0,2
32479,5, 0,0,0
32480,5, 0,0,0
32481,1, 0,2,9
32482,5, 0,0,0
32483,1, 0,2,2
32484,1, 0,2,2
32485,1, 0,2,2
32486,1, 0,2,2
32487,1, 0,2,9
32488,5, 0,0,0
32489,5, 0,0,0
32490,5, 0,0,0
32491,5, 0,0,0
32492,5, 0,0,0
32493,1, 0,2,2
32494,1, 0,2,2
32495,1, 0,2,9
32496,5, 0,0,0
32497,1, 0,2,2
32498,1, 0,2,2
32499,5, 0,0,0
32500,2, 0,2,0
32501,3, 0,0,2
32502,3, 0,0,2
32503,1, 0,1,2
32504,4, 0,0,2
32505,1, 0,2,2
32506,5, 0,0,0
32507,1, 0,1,2
32508,1, 0,2,2
32509,5, 0,0,0
32510,1, 0,2,2
32511,1, 0,2,2
32512,1, 0,2,2
32513,2, 0,2,0
32514,1, 0,2,2
32515,5, 0,0,0
32516,2, 0,2,0
32517,4, 0,0,2
32518,5, 0,0,0
32519,3, 0,0,2
32520,1, 0,2,2
32521,3, 0,0,2
32522,5, 0,0,0
32523,5, 0,0,0
32524,3, 0,0,2
32525,5, 0,0,0
32526,5, 0,0,0
32527,5, 0,0,0
32528,5, 0,0,0
32529,5, 0,0,0
32530,1, 0,9,9
32531,3, 0,0,2
32532,1, 0,2,2
32533,1, 0,2,2
32534,5, 0,0,0
32535,2, 0,2,0
32536,5, 0,0,0
32537,1, 0,2,2
32538,3, 0,0,2
32539,1, 0,2,2
32540,4, 0,0,2
32541,3, 0,0,9
32542,1, 0,2,2
32543,1, 0,1,2
32544,1, 0,2,2
32545,1, 0,2,2
32546,1, 0,2,2
32547,5, 0,0,0
32548,1, 0,2,2
32549,1, 0,2,2
32550,1, 0,2,2
32551,1, 0,2,2
32552,1, 0,2,2
32553,1, 0,2,2
32554,1, 0,2,2
32555,2, 0,2,0
32556,1, 0,1,2
32557,1, 0,2,2
32558,5, 0,0,0
32559,5, 0,0,0
32560,2, 0,2,0
32561,1, 0,2,2
32562,1, 0,2,2
32563,1, 0,2,2
32564,1, 0,2,2
32565,1, 0,1,2
32566,1, 0,1,2
32567,2, 0,2,0
32568,3, 0,0,2
32569,1, 0,2,2
32570,1, 0,2,2
32571,1, 0,2,2
32572,2, 0,2,0
32573,2, 0,2,0
32574,1, 0,2,2
32575,3, 0,0,2
32576,5, 0,0,0
32577,5, 0,0,0
32578,1, 0,2,2
32579,2, 0,2,0
32580,1, 0,1,2
32581,1, 0,2,2
32582,1, 0,2,2
32583,1, 0,2,2
32584,4, 0,0,2
32585,1, 0,1,2
32586,1, 0,2,2
32587,2, 0,2,0
32588,1, 0,2,2
32589,1, 0,2,2
32590,5, 0,0,0
32591,1, 0,2,2
32592,1, 0,2,2
32593,5, 0,0,0
32594,3, 0,0,2
32595,5, 0,0,0
32596,1, 0,2,9
32597,3, 0,0,2
32598,1, 0,1,2
32599,1, 0,2,2
32600,1, 0,2,2
32601,1, 0,1,2
32602,1, 0,2,2
32603,1, 0,1,2
32604,3, 0,0,2
32605,3, 0,0,2
32606,1, 0,2,2
32607,1, 0,1,2
32608,5, 0,0,0
32609,5, 0,0,0
32610,5, 0,0,0
32611,4, 0,0,2
32612,3, 0,0,2
32613,1, 0,2,2
32614,5, 0,0,0
32615,1, 0,2,2
32616,1, 0,2,2
32617,5, 0,0,0
32618,1, 0,2,2
32619,5, 0,0,0
32620,2, 0,2,0
32621,5, 0,0,0
32622,1, 0,2,2
32623,1, 0,1,2
32624,5, 0,0,0
32625,5, 0,0,0
32626,2, 0,0,2
32627,5, 0,0,0
32628,3, 0,0,2
32629,5, 0,0,0
32630,5, 0,0,0
32631,1, 0,2,2
32632,1, 0,1,1
32633,1, 0,2,2
32634,5, 0,0,0
32635,1, 0,2,2
32636,1, 0,2,2
32637,1, 0,2,2
32638,1, 0,2,2
32639,1, 0,2,2
32640,3, 0,0,2
32641,1, 0,2,2
32642,1, 0,1,2
32643,2, 0,2,0
32644,2, 0,2,0
32645,3, 0,0,2
32646,5, 0,0,0
32647,3, 0,0,2
32648,2, 0,2,0
32649,1, 0,2,2
32650,1, 0,2,2
32651,1, 0,2,2
32652,2, 0,1,0
32653,3, 0,0,2
32654,4, 0,0,2
32655,5, 0,0,0
32656,5, 0,0,0
32657,5, 0,0,0
32658,2, 0,2,0
32659,1, 0,1,2
32660,4, 0,0,2
32661,5, 0,0,0
32662,3, 0,0,2
32663,5, 0,0,0
32664,5, 0,0,0
32665,1, 0,2,2
32666,1, 0,2,2
32667,1, 0,2,2
32668,3, 0,0,2
32669,1, 0,2,2
32670,1, 0,2,2
32671,3, 0,0,2
32672,5, 0,0,0
32673,5, 0,0,0
32674,1, 0,1,2
32675,3, 0,0,1
32676,1, 0,1,2
32677,5, 0,0,0
32678,3, 0,0,2
32679,2, 0,2,0
32680,5, 0,0,0
32681,1, 0,2,2
32682,1, 0,2,2
32683,3, 0,0,2
32684,5, 0,0,0
32685,5, 0,0,0
32686,2, 0,1,0
32687,1, 0,2,2
32688,3, 0,0,2
32689,1, 0,2,2
32690,1, 0,2,2
32691,5, 0,0,0
32692,5, 0,0,0
32693,1, 0,2,2
32694,4, 0,0,2
32695,4, 0,0,2
32696,1, 0,2,2
32697,1, 0,2,2
32698,5, 0,0,0
32699,5, 0,0,0
32700,1, 0,2,2
32701,4, 0,0,2
32702,1, 0,2,2
32703,2, 0,2,0
32704,1, 0,2,2
32705,2, 0,2,0
32706,1, 0,2,2
32707,3, 0,0,2
32708,2, 0,2,0
32709,2, 0,2,0
32710,2, 0,2,0
32711,1, 0,2,2
32712,2, 0,2,0
32713,5, 0,0,0
32714,2, 0,1,0
32715,1, 0,2,2
32716,1, 0,2,2
32717,5, 0,0,0
32718,5, 0,0,0
32719,3, 0,0,2
32720,3, 0,0,2
32721,3, 0,0,2
32722,5, 0,0,0
32723,5, 0,0,0
32724,1, 0,2,2
32725,3, 0,0,2
32726,2, 0,2,0
32727,1, 0,1,2
32728,5, 0,0,0
32729,2, 0,1,0
32730,1, 0,2,2
32731,5, 0,0,0
32732,5, 0,0,0
32733,1, 0,2,9
32734,5, 0,0,0
32735,5, 0,0,0
32736,4, 0,0,2
32737,2, 0,2,0
32738,4, 0,0,2
32739,4, 0,0,2
32740,4, 0,0,2
32741,5, 0,0,0
32742,3, 0,0,2
32743,1, 0,2,2
32744,3, 0,0,2
32745,1, 0,2,2
32746,1, 0,1,2
32747,3, 0,0,2
32748,5, 0,0,0
32749,5, 0,0,0
32750,1, 0,2,2
32751,3, 0,0,2
32752,5, 0,0,0
32753,1, 0,2,2
32754,5, 0,0,0
32755,5, 0,0,0
32756,1, 0,2,2
32757,1, 0,1,2
32758,1, 0,2,2
32759,1, 0,2,2
32760,3, 0,0,2
32761,1, 0,2,2
32762,1, 0,2,2
32763,1, 0,2,2
32764,1, 0,2,2
32765,2, 0,2,0
32766,5, 0,0,0
32767,5, 0,0,0
32768,2, 0,1,0
32769,5, 0,0,0
32770,1, 0,2,2
32771,2, 0,1,0
32772,2, 0,2,0
32773,1, 0,2,2
32774,1, 0,2,2
32775,3, 0,0,2
32776,1, 0,2,2
32777,1, 0,2,2
32778,1, 0,1,2
32779,5, 0,0,0
32780,2, 0,1,0
32781,1, 0,2,2
32782,3, 0,0,2
32783,5, 0,0,0
32784,1, 0,1,2
32785,5, 0,0,0
32786,2, 0,1,0
32787,1, 0,2,2
32788,1, 0,1,2
32789,3, 0,0,2
32790,5, 0,0,0
32791,3, 0,0,2
32792,5, 0,0,0
32793,2, 0,2,0
32794,1, 0,2,2
32795,1, 0,2,2
32796,1, 0,2,2
32797,1, 0,1,2
32798,1, 0,2,2
32799,3, 0,0,2
32800,1, 0,1,2
32801,5, 0,0,0
32802,5, 0,0,0
32803,1, 0,2,2
32804,1, 0,2,2
32805,1, 0,2,2
32806,1, 0,1,2
32807,2, 0,2,0
32808,5, 0,0,0
32809,5, 0,0,0
32810,1, 0,2,2
32811,1, 0,2,2
32812,5, 0,0,0
32813,1, 0,2,2
32814,3, 0,0,2
32815,5, 0,0,0
32816,3, 0,0,2
32817,1, 0,1,2
32818,5, 0,0,0
32819,1, 0,2,2
32820,3, 0,0,2
32821,5, 0,0,0
32822,1, 0,2,2
32823,3, 0,0,2
32824,3, 0,0,2
32825,1, 0,2,2
32826,3, 0,0,2
32827,3, 0,0,2
32828,1, 0,1,2
32829,3, 0,0,2
32830,3, 0,0,2
32831,5, 0,0,0
32832,3, 0,0,2
32833,1, 0,2,2
32834,1, 0,2,1
32835,2, 0,8,0
32836,3, 0,0,2
32837,1, 0,2,2
32838,3, 0,0,2
32839,4, 0,0,2
32840,5, 0,0,0
32841,5, 0,0,0
32842,1, 0,2,2
32843,1, 0,2,1
32844,5, 0,0,0
32845,1, 0,2,2
32846,1, 0,2,2
32847,5, 0,0,0
32848,1, 0,2,2
32849,1, 0,2,2
32850,1, 0,2,2
32851,1, 0,2,2
32852,1, 0,2,2
32853,3, 0,0,2
32854,3, 0,0,2
32855,1, 0,2,2
32856,1, 0,1,2
32857,1, 0,1,2
32858,1, 0,1,2
32859,3, 0,0,2
32860,1, 0,2,2
32861,2, 0,2,0
32862,1, 0,2,1
32863,2, 0,1,0
32864,5, 0,0,0
32865,4, 0,0,2
32866,3, 0,0,2
32867,2, 0,2,0
32868,1, 0,2,2
32869,1, 0,2,2
32870,5, 0,0,0
32871,5, 0,0,0
32872,5, 0,0,0
32873,5, 0,0,0
32874,3, 0,0,2
32875,2, 0,2,0
32876,2, 0,2,0
32877,2, 0,2,0
32878,5, 0,0,0
32879,2, 0,2,0
32880,3, 0,0,2
32881,2, 0,2,0
32882,2, 0,1,0
32883,4, 0,0,2
32884,3, 0,0,2
32885,4, 0,0,2
32886,3, 0,0,2
32887,2, 0,1,0
32888,3, 0,0,2
32889,1, 0,1,2
32890,1, 0,2,2
32891,1, 0,1,2
32892,3, 0,0,2
32893,1, 0,1,2
32894,1, 0,2,2
32895,3, 0,0,2
32896,1, 0,2,2
32897,1, 0,2,2
32898,2, 0,2,0
32899,1, 0,2,2
32900,3, 0,0,2
32901,1, 0,2,2
32902,1, 0,2,2
32903,3, 0,0,1
32904,2, 0,2,0
32905,5, 0,0,0
32906,1, 0,2,2
32907,1, 0,2,2
32908,3, 0,0,2
32909,1, 0,2,2
32910,3, 0,0,2
32911,3, 0,0,2
32912,4, 0,0,2
32913,1, 0,2,1
32914,1, 0,2,2
32915,2, 0,2,0
32916,1, 0,1,2
32917,1, 0,2,2
32918,1, 0,2,2
32919,1, 0,1,2
32920,1, 0,2,2
32921,5, 0,0,0
32922,5, 0,0,0
32923,1, 0,2,2
32924,3, 0,0,2
32925,1, 0,2,2
32926,1, 0,1,1
32927,1, 0,2,2
32928,4, 0,0,2
32929,1, 0,2,2
32930,5, 0,0,0
32931,5, 0,0,0
32932,2, 0,2,0
32933,2, 0,2,0
32934,4, 0,0,1
32935,2, 0,2,0
32936,3, 0,0,1
32937,5, 0,0,0
32938,1, 0,1,2
32939,2, 0,1,0
32940,2, 0,2,0
32941,5, 0,0,0
32942,1, 0,2,2
32943,3, 0,0,2
32944,1, 0,2,2
32945,1, 0,2,1
32946,3, 0,0,2
32947,1, 0,2,2
32948,3, 0,0,2
32949,1, 0,2,2
32950,1, 0,2,2
32951,1, 0,2,2
32952,1, 0,1,2
32953,1, 0,2,2
32954,1, 0,1,2
32955,1, 0,2,2
32956,1, 0,2,2
32957,1, 0,2,2
32958,1, 0,2,2
32959,5, 0,0,0
32960,3, 0,0,2
32961,1, 0,1,2
32962,1, 0,2,2
32963,1, 0,2,2
32964,3, 0,0,2
32965,3, 0,0,2
32966,3, 0,0,1
32967,5, 0,0,0
32968,5, 0,0,0
32969,1, 0,1,2
32970,1, 0,2,2
32971,5, 0,0,0
32972,5, 0,0,0
32973,5, 0,0,0
32974,3, 0,0,2
32975,3, 0,0,2
32976,1, 0,2,2
32977,5, 0,0,0
32978,5, 0,0,0
32979,3, 0,0,2
32980,1, 0,2,2
32981,5, 0,0,0
32982,3, 0,0,2
32983,5, 0,0,0
32984,5, 0,0,0
32985,1, 0,1,2
32986,1, 0,2,2
32987,5, 0,0,0
32988,4, 0,0,2
32989,5, 0,0,0
32990,1, 0,1,2
32991,3, 0,0,2
32992,3, 0,0,2
32993,1, 0,2,2
32994,3, 0,0,2
32995,5, 0,0,0
32996,1, 0,2,2
32997,3, 0,0,2
32998,1, 0,2,2
32999,1, 0,2,2
33000,5, 0,0,0
33001,3, 0,0,2
33002,3, 0,0,2
33003,1, 0,2,2
33004,4, 0,0,2
33005,5, 0,0,0
33006,1, 0,2,2
33007,5, 0,0,0
33008,5, 0,0,0
33009,5, 0,0,0
33010,3, 0,0,2
33011,5, 0,0,0
33012,1, 0,2,2
33013,2, 0,2,0
33014,2, 0,2,0
33015,3, 0,0,2
33016,3, 0,0,2
33017,1, 0,1,2
33018,1, 0,2,2
33019,1, 0,2,2
33020,1, 0,2,2
33021,5, 0,0,0
33022,3, 0,0,2
33023,1, 0,2,2
33024,1, 0,2,2
33025,5, 0,0,0
33026,5, 0,0,0
33027,1, 0,2,2
33028,5, 0,0,0
33029,3, 0,0,2
33030,1, 0,2,2
33031,3, 0,0,2
33032,3, 0,0,2
33033,5, 0,0,0
33034,3, 0,0,2
33035,1, 0,2,2
33036,1, 0,2,2
33037,2, 0,1,0
33038,1, 0,2,2
33039,1, 0,1,2
33040,3, 0,0,2
33041,1, 0,2,2
33042,1, 0,2,2
33043,1, 0,2,2
33044,1, 0,1,2
33045,4, 0,0,2
33046,1, 0,2,2
33047,5, 0,0,0
33048,3, 0,0,1
33049,4, 0,0,2
33050,1, 0,2,2
33051,1, 0,2,2
33052,1, 0,1,2
33053,1, 0,2,2
33054,1, 0,2,2
33055,1, 0,2,2
33056,1, 0,2,9
33057,5, 0,0,0
33058,1, 0,1,2
33059,4, 0,0,2
33060,1, 0,2,2
33061,2, 0,2,0
33062,1, 0,2,2
33063,2, 0,2,0
33064,2, 0,1,0
33065,9, 0,0,9
33066,5, 0,0,0
33067,5, 0,0,0
33068,5, 0,0,0
33069,1, 0,1,2
33070,1, 0,2,2
33071,1, 0,2,2
33072,4, 0,0,2
33073,1, 0,2,2
33074,3, 0,0,2
33075,1, 0,2,2
33076,1, 0,2,2
33077,1, 0,2,2
33078,1, 0,2,9
33079,1, 0,2,2
33080,1, 0,2,2
33081,2, 0,2,0
33082,5, 0,0,0
33083,1, 0,2,9
33084,1, 0,2,9
33085,2, 0,2,0
33086,3, 0,0,2
33087,1, 0,1,2
33088,1, 0,2,2
33089,1, 0,2,2
33090,1, 0,2,2
33091,3, 0,0,2
33092,5, 0,0,0
33093,5, 0,0,0
33094,5, 0,0,0
33095,2, 0,2,0
33096,3, 0,0,2
33097,3, 0,0,2
33098,5, 0,0,0
33099,5, 0,0,0
33100,4, 0,0,2
33101,5, 0,0,0
33102,3, 0,0,2
33103,1, 0,1,2
33104,1, 0,2,2
33105,1, 0,1,2
33106,1, 0,2,2
33107,3, 0,0,2
33108,5, 0,0,0
33109,1, 0,1,2
33110,4, 0,0,2
33111,1, 0,2,2
33112,3, 0,0,2
33113,1, 0,1,2
33114,1, 0,1,2
33115,1, 0,2,2
33116,1, 0,2,9
33117,1, 0,1,2
33118,1, 0,1,2
33119,1, 0,2,2
33120,1, 0,1,2
33121,1, 0,1,2
33122,1, 0,2,2
33123,1, 0,2,2
33124,1, 0,2,2
33125,1, 0,2,2
33126,1, 0,2,2
33127,5, 0,0,0
33128,1, 0,1,9
33129,5, 0,0,0
33130,3, 0,0,2
33131,1, 0,1,9
33132,2, 0,1,0
33133,4, 0,0,2
33134,1, 0,2,2
33135,1, 0,1,2
33136,1, 0,2,2
33137,5, 0,0,0
33138,1, 0,2,2
33139,5, 0,0,0
33140,3, 0,0,2
33141,1, 0,2,2
33142,1, 0,2,2
33143,3, 0,0,2
33144,1, 0,2,2
33145,5, 0,0,0
33146,1, 0,2,9
33147,1, 0,2,2
33148,1, 0,1,2
33149,5, 0,0,0
33150,1, 0,2,9
33151,1, 0,2,2
33152,1, 0,2,2
33153,3, 0,0,2
33154,1, 0,2,2
33155,1, 0,1,2
33156,1, 0,2,2
33157,1, 0,2,2
33158,1, 0,1,2
33159,1, 0,2,2
33160,1, 0,2,2
33161,1, 0,2,2
33162,3, 0,0,2
33163,1, 0,1,2
33164,1, 0,2,2
33165,1, 0,2,2
33166,5, 0,0,0
33167,1, 0,2,2
33168,1, 0,2,2
33169,1, 0,2,2
33170,1, 0,2,2
33171,3, 0,0,2
33172,1, 0,1,2
33173,2, 0,2,0
33174,1, 0,2,2
33175,1, 0,1,2
33176,2, 0,2,0
33177,1, 0,1,2
33178,2, 0,2,0
33179,1, 0,1,2
33180,3, 0,0,2
33181,5, 0,0,0
33182,3, 0,0,2
33183,2, 0,2,0
33184,5, 0,0,0
33185,3, 0,0,2
33186,5, 0,0,0
33187,3, 0,0,1
33188,2, 0,2,0
33189,5, 0,0,0
33190,2, 0,1,0
33191,5, 0,0,0
33192,5, 0,0,0
33193,5, 0,0,0
33194,1, 0,2,2
33195,1, 0,1,2
33196,1, 0,2,2
33197,1, 0,2,2
33198,1, 0,2,2
33199,1, 0,2,2
33200,5, 0,0,0
33201,3, 0,0,2
33202,3, 0,0,2
33203,1, 0,2,2
33204,1, 0,2,2
33205,2, 0,2,0
33206,5, 0,0,0
33207,5, 0,0,0
33208,4, 0,0,2
33209,5, 0,0,0
33210,3, 0,0,2
33211,1, 0,2,2
33212,2, 0,1,0
33213,3, 0,0,2
33214,3, 0,0,2
33215,3, 0,0,2
33216,3, 0,0,2
33217,1, 0,1,2
33218,3, 0,0,2
33219,1, 0,2,2
33220,3, 0,0,2
33221,5, 0,0,0
33222,2, 0,2,0
33223,1, 0,2,2
33224,1, 0,2,2
33225,1, 0,2,2
33226,2, 0,2,0
33227,3, 0,0,2
33228,2, 0,1,0
33229,5, 0,0,0
33230,5, 0,0,0
33231,5, 0,0,0
33232,3, 0,0,2
33233,3, 0,0,2
33234,5, 0,0,0
33235,3, 0,0,2
33236,5, 0,0,0
33237,5, 0,0,0
33238,5, 0,0,0
33239,1, 0,2,9
33240,5, 0,0,0
33241,4, 0,0,2
33242,2, 0,1,0
33243,1, 0,1,2
33244,5, 0,0,0
33245,5, 0,0,0
33246,4, 0,0,2
33247,1, 0,1,2
33248,1, 0,2,2
33249,3, 0,0,2
33250,1, 0,1,2
33251,3, 0,0,2
33252,1, 0,1,2
33253,1, 0,2,2
33254,1, 0,1,2
33255,1, 0,1,2
33256,1, 0,2,2
33257,5, 0,0,0
33258,5, 0,0,0
33259,5, 0,0,0
33260,5, 0,0,0
33261,5, 0,0,0
33262,5, 0,0,0
33263,3, 0,0,2
33264,5, 0,0,0
33265,5, 0,0,0
33266,5, 0,0,0
33267,5, 0,0,0
33268,5, 0,0,0
33269,5, 0,0,0
33270,5, 0,0,0
33271,5, 0,0,0
33272,5, 0,0,0
33273,1, 0,2,2
33274,5, 0,0,0
33275,5, 0,0,0
33276,1, 0,2,2
33277,5, 0,0,0
33278,1, 0,2,2
33279,3, 0,0,2
33280,1, 0,2,2
33281,1, 0,2,2
33282,5, 0,0,0
33283,5, 0,0,0
33284,3, 0,0,2
33285,5, 0,0,0
33286,5, 0,0,0
33287,5, 0,0,0
33288,1, 0,2,2
33289,4, 0,0,2
33290,3, 0,0,2
33291,1, 0,2,2
33292,4, 0,0,2
33293,5, 0,0,0
33294,3, 0,0,2
33295,3, 0,0,2
33296,5, 0,0,0
33297,1, 0,2,2
33298,1, 0,2,2
33299,1, 0,2,2
33300,1, 0,2,2
33301,1, 0,2,2
33302,1, 0,2,2
33303,1, 0,2,2
33304,1, 0,2,2
33305,5, 0,0,0
33306,5, 0,0,0
33307,5, 0,0,0
33308,1, 0,2,2
33309,1, 0,2,2
33310,5, 0,0,0
33311,5, 0,0,0
33312,5, 0,0,0
33313,5, 0,0,0
33314,1, 0,2,2
33315,5, 0,0,0
33316,5, 0,0,0
33317,1, 0,2,2
33318,1, 0,2,2
33319,3, 0,0,2
33320,5, 0,0,0
33321,1, 0,2,2
33322,1, 0,2,2
33323,1, 0,2,2
33324,1, 0,2,9
33325,1, 0,2,2
33326,5, 0,0,0
33327,5, 0,0,0
33328,1, 0,2,2
33329,3, 0,0,2
33330,1, 0,2,2
33331,5, 0,2,0
33332,1, 0,1,2
33333,5, 0,0,0
33334,1, 0,2,2
33335,5, 0,0,0
33336,1, 0,2,2
33337,5, 0,0,0
33338,1, 0,2,2
33339,2, 0,1,0
33340,2, 0,2,0
33341,1, 0,2,2
33342,3, 0,0,2
33343,5, 0,0,0
33344,1, 0,2,2
33345,5, 0,0,0
33346,5, 0,0,0
33347,1, 0,2,9
33348,1, 0,2,9
33349,1, 0,2,9
33350,1, 0,2,2
33351,1, 0,2,9
33352,1, 0,2,2
33353,2, 0,1,0
33354,1, 0,2,9
33355,5, 0,0,0
33356,5, 0,0,0
33357,5, 0,0,0
33358,5, 0,0,0
33359,5, 0,0,0
33360,5, 0,0,0
33361,5, 0,0,0
33362,1, 0,1,2
33363,1, 0,1,2
33364,1, 0,2,9
33365,1, 0,2,2
33366,1, 0,2,2
33367,1, 0,2,9
33368,1, 0,1,9
33369,1, 0,2,9
33370,1, 0,2,2
33371,1, 0,2,9
33372,1, 0,1,2
33373,1, 0,2,2
33374,3, 0,0,2
33375,2, 0,2,0
33376,1, 0,2,2
33377,5, 0,0,0
33378,1, 0,2,2
33379,5, 0,0,0
33380,2, 0,2,0
33381,4, 0,0,2
33382,5, 0,0,0
33383,3, 0,0,2
33384,5, 0,0,0
33385,4, 0,0,2
33386,1, 0,2,2
33387,1, 0,2,9
33388,1, 0,2,9
33389,1, 0,2,9
33390,1, 0,2,2
33391,1, 0,1,9
33392,1, 0,2,9
33393,1, 0,2,2
33394,5, 0,0,0
33395,5, 0,0,0
33396,3, 0,0,2
33397,3, 0,0,2
33398,2, 0,1,0
33399,2, 0,1,0
33400,2, 0,2,0
33401,1, 0,2,9
33402,2, 0,2,0
33403,2, 0,2,0
33404,2, 0,1,0
33405,5, 0,0,0
33406,5, 0,0,0
33407,1, 0,2,9
33408,1, 0,2,2
33409,1, 0,2,2
33410,2, 0,2,0
33411,5, 0,0,0
33412,1, 0,2,9
33413,5, 0,0,0
33414,1, 0,2,2
33415,3, 0,0,2
33416,4, 0,0,2
33417,3, 0,0,2
33418,5, 0,0,0
33419,1, 0,2,2
33420,5, 0,0,0
33421,5, 0,0,0
33422,1, 0,2,1
33423,1, 0,1,9
33424,2, 0,2,0
33425,1, 0,2,9
33426,5, 0,0,0
33427,5, 0,0,0
33428,4, 0,0,2
33429,2, 0,2,0
33430,1, 0,2,9
33431,1, 0,2,2
33432,1, 0,2,9
33433,5, 0,0,0
33434,1, 0,2,2
33435,1, 0,2,2
33436,3, 0,0,2
33437,3, 0,0,2
33438,5, 0,0,0
33439,5, 0,0,0
33440,1, 0,2,2
33441,1, 0,2,2
33442,5, 0,0,0
33443,5, 0,0,0
33444,5, 0,0,0
33445,5, 0,0,0
33446,3, 0,0,2
33447,5, 0,0,0
